title,user,rating,review,date
마이셰프 밀푀유나베 & 칼국수,꾸빵꾸매후 ,5,"꾸빵꾸매후 
2020.12.30
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개
맛있어요! ! !고기랑 채소는 추가사셔도 좋을것같아요
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ


내돈내산 ""마이셰프 밀푀유나베 & 칼국수 "" 솔직 구매후기입니다.


ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ



요즘 코로나 2.5단계로 인해 외식조차

힘든시기인데요 배달음식도 한계가 있고,

집에서 요즘 음식해먹는 날이 부쩍 늘었어서 구매했습니다.

내부 구성은 좋으나. . 육수가 칼국수를 먹을때까지 널널

하지 않은것이 아쉽구요, 겹겹이 만드는데 고기가 좀

부족해서 무척 아쉬웠어요 ㅠㅠ

부족한 고기정도는 따로 추가로 더 사셔도 좋으실것같아요~^^

채소와 야채등등 미리 한번씩 깨끗하게 세척하셔서

물기들이 빠지고 체바구니에 두시구요 그사이에 표고버섯에

칼집을 내셔서 모양을 내어주세요~

고기 피제거땜 키친타올에 깔아두시고

그사이에 알맞은 냄비를 꺼내셔서 일단 만들준비가 되셨다면

양을 보시고 밀폐유유 나베를 담은 안성맞춤인 냄비에

겹겹이 만드셔서 담으시면 되시겠죠? 이제품은. .

18수냄비 정도에 이거 한팩 들어가는것

같은데요~~생각보다 육수를 적게 잡았더니

맛이 진하게 더 맛있게 먹은대신. . .

칼국수를 먹기위해 물을붓고 조금 싱겁게? 먹었네요 ㅎ ㅎ

밀페유자체가 손도 많이가고 어려워보였는데요

막상 해보니깐 만들기가 이리도 쉬웠다니. . ㅋ ㅋ

고기가 좀 아쉽게도 적었어서 아쉬운것 빼고는 만들기

대성공이었어요~~^^

콩나물?숙주나물이나 버섯이 더 있으시다면

리필하셔서 드셔도 좋을것 같아요~~그리고 배추를

냄비밑에 깔으셔서 그위에 밀폐유를 올리셔도 좋을듯해요^^

먹고보니 생각난건데. . 샤브샤브 같네요 ㅎ ㅎ

배추김장철이라 할머니댁에 제품안에

들어있는 속배추 맛나는거 노란것이 더 있어서

좀더 넣어서 먹었는데요~

두분다 맛있으시다고 싹싹 긁어드셨어요!ㅋ

네명이서 분배해서 먹느라 양이넘 쩍었어서

죄송할따름이지만 다음에 또 해드릴려구요ㅎ ㅎ

육수만 있다면 각종재료들을 사다가 만들어먹어도

무방? 할것같아요~~

함께들어있는 소스들도 찍먹하니 넘 맛났고요

여튼 맛있게 잘먹었어서 상세 후기 남깁니다.

요제품은. . 일단 맛있어서 재구매 추천하구요~~

집콕인 요즘 집에서 한끼식사로 괜찬은 제품인것같아요^^



ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

마이셰프 밀푀유나베 & 칼국수 를

구매하시는데 도움이 되셨으면 하구요~~*

후기 참고해주세요 ^^

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
신선도 예상보다 신선해요
맛 만족도 예상보다 맛있어요
간편함 조리가 간편해요
풍미 깊은 풍미가 있어요
23명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.30
마이셰프 밀푀유나베 & 칼국수,포레스트11 ,4,"포레스트11 
2020.12.29
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개
재구매후기
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개 재구매후기입니다.

지난번 골든박스 할인할 때
10000원대에 구매해서 잘 먹고
또 생각이 나서 13000원대임에도 불구하고
재구매를 했습니다.

이미 먹어봐서 다른 상품으로 구매해볼까도
했지만 다 품절이었고,
그냥 먹을만했었고 신선했던 기억에...^^

마이셰프 밀푀유나베의 좋은점은 배추가 반쪽이나 들어있다는것!
통 큰 마이셰프^^
역시 신선한 야채들이 기분좋게 해주었습니다.

한층한층 쌓아올려봤는데,
썰어서 놓으니 생각보다 예쁘게...예시사진 비스무레하게 예쁘게 나와서 만족했습니다. 이번엔 고기가 잘 안썰려서 가위까지 동원했어요ㅎㅎ
배추의 양이 많아서 남은건 밑에 깔아주었고,
깻잎과 소고기는 비율이 거의 딱 맞더라고요.
깻잎 1~2장 더 들었음 하는 정도?

저희 아이들 유딩 초딩들도 밀푀유나베를 좋아하기에
또 구매한거고
한 세트 접시에 올려달라고(배추, 깻잎, 고기)해서 식혀서 잘 먹었습니다.

간장소스와 빨간 소스. 둘 다 괜찮고요.
빨간 소스는 월남쌈 먹을 때 그 스위트 칠리소스. 그거인것 같아요.
이번엔 간장소스가 입에 맞아서 간장소스에 찍어먹었는데
맛있어요. 아주 미세하게 매콤한 간장소스입니다.

국물은 생각보다는 막 감칠맛나고 그러진 않고
무난해서 이번엔 집에 있는 멸치육수를 1컵정도 물대신 넣었어요.
그랬더니 훨씩 깊은맛이 나더라고요.

역시 아쉬운건...칼국수.
고기와 야채 거의 다 먹고
남은 국물에 칼국수를 끓였어요.
5분이라고 되어있지만, 충분히 익히려고 7~8분정도 끓인것 같아요.
그런데 강하게 밀가루 냄새가 납니다. (저 둔감한 미각인데 느껴져요)
워낙 면을 좋아하기에 다 먹기는 했지만
그동안 먹었던 밀푀유나베 키트 안의 칼국수와 비교해도
칼국수가 많이 아쉬워요.
그리고 물만두도 아이들이 잘 안먹고, 저도 맛없어요ㅎㅎ
풀**만두는 다 잘 먹거든요...
칼국수와 만두 개선이 시급합니다.
그 외에는 괜찮기 때문에 말이죠!

전체적으로 다 좋은데 이 부분 개선할 필요가 있습니다.

신선도 ★★★★★
국물맛 ★★★
칼국수 ★★
가성비 ★★★★
신선도 예상보다 신선해요
맛 만족도 괜찮아요
간편함 보통이에요
풍미 보통의 풍미예요
29명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.29
마이셰프 밀푀유나베 & 칼국수,김*숙 ,5,"김*숙 
2020.12.27
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개
냄비는 좀 작은 걸로 준비하세요 ㅎㅎ
연말이라고 해도 어딜 가질 못하니 계속 집에서 해먹을 수 있는 것만 주구장창이네요 ㅎㅎ
신랑이랑 둘다 샤브샤브를 좋아하기도 하고 집에서 자주 해먹었었어요~ 근데 이제 집콕 생활이 오래되다보니.... 편한게 좋아져서ㅡ저도 모르게 밀키트제품을..ㅎㅎ 근데 진짜 편하네요^^
평 보면 뭐가 하나씩 빠져왔다는 글도 보이는데 전 뭐 그런거 없이 신선하게 너무 잘 왔네요~^^
제가 사기 삼사일전엔 할인가에 올라왔었는데 전 크리스마스날 먹으려 했기에 너무 미리 사면 안될 듯 싶어 혹시나 또 할인가에 올라올까 내심 기다렸는데 가격다운은 안되더라구요 ㅎㅎ
그냥 먹자란 생각에 주문했어요~~ 야채도 포장 잘 되어있고 고기도 먹기좋게 돌돌 말려서 딱 밀봉! 포장은 하나하나 꼼꼼하게 잘 되어 있어요~
양은 저랑 신랑 둘다 평균보다 쫌 더 먹는지라 둘이서 먹기엔 괜찮은 양? 근데 저흰 5,6살 딸램 둘까지 넷이 먹어서 좀 부족한 감이~ 그래서 밥이랑 같이 먹었는데 아이들도 저도 국수를 좋아해서 그건 좀 부족! 혹시나 국수 좋아하면 따로 더 사서 추가하시길 ㅎㅎ 아참! 그런면에선 육수가 좀 더 여유있었음 싶었어요~~ 거기 들어있는 양으로는 딱 맞는 양이긴 했는데 국물을 좋아하는지라 끓이면서 국물도 좀 시원~~ 하게 떠먹고 싶었는데 국수도 넣고 끓여야 하니 최대한 안먹고 남겼어요 ㅎ
참고로 시중에서 파는 칼국수도 마찬가지인데 넣기전에 찬물에 한번 헹궈주면 전분기 씻겨서 걸죽함이 없어져요~ 그냥 넣으면 죽되지요~ 밀가루 냄새 난다는 평도 있던데 한번 헹구고 팔팔 끓여주니 냄새 안나고 맛있게 잘 먹었네요^^

아! 샤브처럼 드실거면 상관없지만 밀푀유나베로 드시는 건 냄비를 좀 작은 걸로 준비하세요~~ 작은걸로 찾아서 했는데도 양에비해 냄비가 커서 가운데에 남은 배추 잘라서 자리매김 해줬네요^^;
신선도 예상만큼 신선해요
맛 만족도 예상보다 맛있어요
간편함 조리가 간편해요
풍미 보통의 풍미예요
21명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.27
마이셰프 밀푀유나베 & 칼국수,코알라333 ,4,"코알라333 
2020.12.22
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개
1280개 후기를 살펴봤어요. (마이셰프+*레시지)
겨울에는 깻잎만 조심하면 안정권~


■ 구매 후 종종 후회하는 일이 있어서 별 1개 먼저 살펴보는 습관이 생겼어요.
총 1280개 정도 후기를 봤는데 이 제품군은 사진도 많지만 유난히 장문의 후기가 많아서 완독이 불가네요. ^^;;;;
보통(336개)+별로(132개)+나쁨(177개)만 완독, 좋음(300개/916개 중), 최신 후기 50개 넘게 봤어요.
부정 후기들에서 비교 상품으로 거론되던 *레시지 더 큰 밀푀유 나베의 나쁨 후기(286개)도 완독했네요.
부디 도움이 되시기를~

■ 마이셰프 밀푀유나베 & 칼국수, 1129g
■ 주문 : 12.16
■ 배송 : 12.17
■ 유통기한 : 2020.12.21
■ 구성 : 농축 육수, 배추 반 통, 청경채 2~3개, 깻잎 6~8장, 소고기 조~금, 미니 만두 6~8알, 팽이버섯 한 봉지, 표고버섯 2개, 칼국수 면, 칠리소스, 간장소스
■ 가격 : 10,900원
■ 포장재질
용기 : PET (패드)
내포장 : PE (폴리에틸렌)
*** 세척 후 재활용 패트와 비닐류로 배출하세요~

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆

■ 구매 시 참고할 점
- 혹시 손님 접대용 이거나 고기를 좋아하시면 별도로 고기를 준비하시는 게 좋겠어요. (고기 양이 적다는 평이 긍정+부정 골고루 나와요.)
- 마이셰프 제품은 배추 반 통이 들어 있어서 야채 좋아하시는 분들 만족도가 높은 만큼 야채 상태에 따라 평가가 나뉘어요.
조심히 큰 포장만 열어서 전체적인 상태 확인하신 후 괜찮으면 소포장 벗기세요.
- 최근 11~12월 후기는 깻잎이 동사해서 왔다는 후기들이 자주 보여요.
1월까지는 이 점만 주의하시면 어느 정도 안전해 보여요.
- 여행 전이거나 손님맞이 전이면 유통기한 문의 후 주문하세요. (짧으면 당일, 길면 5~6일, 보통 2~3일)

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆

■ 개봉 전 눈으로 확인하세요. (소포장 열지 마시고 전체적으로 상태 먼저 확인하세요. 아니면 바로 반품 진행하세요~)

- 내용물이 다 있는지 확인하세요.
소스, 육수, 팽이버섯, 특히 소고기가 빠져서 반품한 경우들이 여럿이네요.
심지어는 팽이버섯+물만두, 표고버섯+칼국수 2가지가 빠져서 왔다는 후기들도 있어요. (3가지라고 남기셨는데 땅콩소스는 타제품으로 혼동하신 듯)

- 이물질이 없나 확인하세요. (사례 모았어요.)
청경채 : 민달팽이, 죽은 애벌레
배추 : 애벌레, 머리카락, 벌레. 고춧가루
칼국수 : 철 수세미 조각(구매자분 집은 철수세미 사용안함). 날파리
음식 : 철사(철 수세미 조각인듯)
로켓 프레시 은박포장 : 살아있는 바퀴벌레(그래서 택배 박스도 바로 내놓는데 이것도 조심해야겠네요~)

- 재료 상태 확인하세요.
11월~12월 최신 후기들 보면 깻잎이 얼어서 쓰지 못하고 버렸다거나 집 식재료로 대체했다는 후기들이 제일 많네요.
올해 폭우로 인해 배추 작황이 안 좋았던 터라 3월~10월 후기가 안 좋았어요.
특히 5월경 배추 절단면에 거뭇하게 점이 보이고 변색되거나 전체적으로 상해서 녹아내린 부정 후기들이 심각했네요.
10월 후부터 재배면적이 늘고 수급 가격이 안정되면서 후기도 꽤 안정되어 보이네요.
표고버섯은 종종(꾸준히) 곰팡이 피고 물젖은 것처럼 상했다거나 고기가 상해서 갈변되었다거나 소고기 핏물이 배추에 묻어서 오거나 소스가 터지거나 육수가 터져서 배송받은 후기들이 있어요.

- 유통기한 확인하세요.
유통기한보다 여행일이나 손님 초대일이 더 나중이라서 곤란해하는 후기들이 있어요.
특히 세일할 때 구매하면 더 짧은 것 같다는 후기들이 있으니 확인하세요.(저는 세일가 받았는데 4일... 꼭 그런건 아닌 것 같아요.)
야채가 많은 비중을 차지하는 제품이니 냉동 보관 하지 마시고 가급적 빠른 시일안에 드세요.

*** 위 4가지 문제들은 *레시지에도 공통으로 나오는 문제에요.
그쪽에는 추가로 고기에서 뼛조각, 플라스틱 조각이 나왔다는 후기들이 있었어요.

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆

■ 마이셰프 장점 (타사 대비)
- 양이 많음. (칼국수 든든함.)
1129g
- 야채가 많음.
배추 반 통이 들어있어서 야채 좋아하는 분들 평이 좋음.
- 소스
시큼한 초간장 소스와 스위트 칠리 소스 2가지가 제공되는데 칠리소스 선호도가 좋음.
- 국물
국물이 맑고 담백함.
- 소고기
펴고 자르기 좋게 말려있음.

■ 마이셰프 아쉬운 점 (타사 대비)
- 소고기가 양이 적음.
- 소고기가 질기고 퍽퍽하고 야들야들하지 않음.
- 소고기 누린내 남.
- 고기가 얇아서 겹겹이 만들 수 없어 한꺼번에 다 넣고 끓임.
- 타제품보다 채소는 신선하나 육수 맛이 깊은 맛 나지 않음.
- 얼큰한 국물이 아님.
- 면에서 밀가루 맛이 많이 남.
- 배추 반 통이 통으로 들어있어서 조리 번거로움.
- 야채 (배추+청경채)가 밀봉이 아닌 위생 비닐에 그냥 담겨서 옴.
- 밀키트인데 핏물도 빼야 하고 썰어야 하고 생각보다 번거로움.(많은 분들이 샤브샤브로 드시고 계시네요^^)

■ 2인은 적당하고 3인은 부족한 양
- 양은 칼국수까지 먹는 기준으로 2.5인분 (성인2+아이1)(여성2+아이2) 가능하고 재료 추가없이 3인은 부족함.
- 4인이라 2팩 주문해서 넉넉히 먹고 남은 거 한 번 더 먹음.
- 상한 야채를 다듬어서 버리고 요리했더니 2인 양이 모자람.
- 고기가 적어서 재료를 추가했더니 2인이 먹고 남겼음.
***집 재료를 첨가하거나 죽 또는 칼국수를 만들어 먹는 유무에 따라 체감 차이가 있네요.

■ 요리할 때 주의할 점
- 핏물 충분히 빼고 넣어야 냄새나지 않음.
- 소고기 양이 적으니 고기 좋아한다면 미리 구매해서 추가하는 편이 좋음.
- 후추, 청양고추, 고춧가루, 베트남 고추, 훈연 멸치 등등 취향대로 첨가하면 국물이 좋음.
- 칼국수 만들 때 면의 밀가루 맛이 강해서 한번 따로 익혀서 넣는 편이 좋음.
- 면은 생각보다 오래 끓여야 함.(레시피와 다름)
- 숙주 첨가하면 좋음.

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆


■ 타제품과 혼동하지 마세요.
쿠팡 밀푀유나베는 여러 업체 제품이 있는데 그중 혼동하시는 *레시지 구성 재료 정리했어요.
피넛 소스와 숙주 있는 걸 드셨었다면 *레시지 드셨던 거예요.
일반 815g 제품과 칼국수 면이 추가된 965g의 더 큰 밀푀유 나베, 청양고추와 매콤 육수가 있고 초간장 소스 없는 매콤 밀푀유 3가지 버전 있어요.

[*레시지 밀푀유 나베 815g] 소고기. 배추. 깻잎. 숙주. 감자 수제비. 청경채. 백 목이버섯. 표고버섯. 총알 새송이버섯. 다시마. 나베 육수. 초간장 소스. 피넛 소스. 레시피 카드

[*레시지 더 큰 밀푀유 나베 965g]_일반 버전보다 칼국수 면이 포함되어 있음. / 소고기. 배추. 깻잎. 숙주. 감자 수제비. 청경채. 백 목이버섯. 표고버섯. 총알 새송이버섯. 다시마. 칼국수 면. 나베 육수. 초간장 소스. 피넛 소스

[*레시지 매콤 밀푀유 나베 780g] 소고기. 배추. 깻잎. 숙주. 청양고추. 청경채. 백 목이버섯. 표고버섯. 총알 새송이버섯. 매콤 나베 육수. 피넛 소스. 레시피 카드


☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆


■ 12/21 기준 가상으로 구성해봤어요.

국내산 알배기 450g 1개 1,870원(로켓 프레시)
국내산 청경채 300g 1팩 1,670원(로켓 프레시)
*곰 GAP 인증 깻잎 30g 1,270원(로켓 프레시)
친환경 인증 국내산 미니 새송이버섯 600g 2,600원(로켓 프레시)
친환경 인증 국내산 느타리버섯 500g 1,830원(로켓 프레시)
***비프 호주산 목등심 1kg(소불고기 샤브샤브용) 15,400원(+배송비 2,500원 / 업체배송)_밀키트 200g 기준이면 5회 사용가능.
*갑농산 가스오브시 액상스프 200ml 3개 7,200원(+배송비 2,500원 / 업체배송)_밀키트 기준 최소 6회 이상 사용 가능.

총 5가지 야채 1.88kg과 고기 1kg, 국물용 소스 합하면 35,900원 나오네요.
물론 2인 이상 최소 일주일 안에 2~3번 해먹어야 가능하겠지만요^^;

그리고 1인 가구라면 약간의 위험 감수하고라도 밀키트 제품이 실속 있겠고요^^

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆

소소한 제 개인 평이에요.
10,900원이면 할인해서 구매한 거고 야채 상태도 괜찮았지만 밀키트 치고는 약간 귀찮은 제품이고 손님 치르기에는 좀 아쉽다고 할까요.
육수 맛도 노말 해서 가쓰오부시 액상과 청양고추 첨가해서 먹었고 칼국수 끓일 때는 집에 있던 숙주까지 넣어서 먹었거든요.
신랑이 고기를 좋아하고 야채값이 다소 안정되다 보니 밀키트 보다는 그냥 가까운 마트에서 장 봐서 샤브샤브 해 먹는 편이 낫다는 생각이 들었네요.
다 괜찮은데 고기가 약간 질기고 맛이 없었거든요.

신랑도 그러네요.
밀푀유 나베가 뭔지 궁금했는데 별거 아니라고~
이것보다는 재료 사다가 샤브샤브 먹는 게 낫고 샤브샤브보다는 불고기 전골이 낫고 불고기 전골보다는 돼지갈비가 낫겠다고...^^;;
자신의 취향을 이야기해 줬어요.^^;;
요리는 어차피 제 몫 ^^;;;;

☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆

종종 정리하는 장문의 후기를 쓰다 보면 재구매할지 다른 제품으로 갈아타야 할지 느낌이 오는데 이 제품은 솔직히 다른게 신경 쓰였어요.
부정 후기를 읽는 내내 '판매자가 모니터링 안 하나?' '심한데...' 하는 생각이 들었거든요.

'*레시지가 더 나은가 보네?...' 하면서 8,884개 후기가 있는 제품을 들어가 별 1개부터 살펴보니 웬걸... ㅎㅎ
판매후기는 *레시지(8890개)가 마이셰프(5,892개) 보다 많았지만 별점 정보는 복붙한 것처럼 긍정 88%, 보통 5%, 부정 5% 동일했고요.
*레시지 부정 후기에서는 마이셰프가 낫다고 하고 마이셰프 부정 후기에서는 *레시지가 더 낫다고 하시고요.

음... 밀푀유 나베는 첫 구매라 (마이셰프 충성고객이 아니에요~) 객관적으로 말씀드릴 수 있는 건 거기서 거기지만 최근 부정 후기로 본 고기나 야채 상태는 마이셰프가 훨씬 낫더라는... ㅎㅎ 반전이었어요.
*레시지 사진 보시면 정말 그물같은 구멍나고 축 처진 소고기 사진들을 확인하실 수 있어요.
조각모음을 했다~는 표현들을 쓰시던데요.
기름도 많아보이고요.
질긴게 차라리 낫지요^^;;;
배추 반 통 손질하시기 번거롭다고도 하시지만 자른 배추 4~5장 보다는 좋고요.

*레시지도 그랬지만 폭우로 인한 3~10월 배추+야채 관련 부정 후기를 많이 접했었는데 최근 2개월 정도 후기는 *레시지보다 꽤 양호한 편이라는... 깨달음이 있었네요.
제가 심각하다고 느낀 원인은 역시나 올해 폭우... 정리해보면 나름 구성 충실한 제품같아요.

그렇다면 가격 할인할 때 (10,000원 근처~) 구매하시라는 거 정도^^

글 마무리하면서 되짚어보니 제가 받은 제품은 썩 괜찮았다~ 네요.

후회없는 선택에 조금이라도 도움이 된다면 보람이겠네요.
모두들 건강 지키시고요.
마스크 필요 없는 날, 따뜻한 햇살 아래 함께 웃을 수 있는 날이 오기를~
신선도 예상만큼 신선해요
맛 만족도 괜찮아요
간편함 보통이에요
풍미 보통의 풍미예요
311명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.22
마이셰프 밀푀유나베 & 칼국수,매일플렉스 ,5,"매일플렉스 
2020.12.20
마이셰프 밀푀유나베 & 칼국수, 1129g, 1개
_외식이 꺼려지는 요즘 이걸로 딱 !!! ♡
⛧
평소 샤브샤브를 좋아하는 저는 샤브사브집을
주기적으로 가는편인데 코로나 이후로
외식을 하지 못했고 밀푀유나베를 시키게됬습니다

유통기한은 수령일로부터 4일정도 남은 상품이였고
조리 시간은 20분 가량 걸린다고 적혀있는데
비슷하게 걸리거나 5분정도 줄이는것도 가능해보여요

생각보다 야채도 신선했고 유통기한에 거의
임박하게 먹었음에도 재료의 신선도에는 문제가
없었어요 ! 야채 손질하는동안 소고기는 키친타올에
핏물을 빼뒀고 흐르는 물에 야채를 씻은 후
썰어줬어요 ~ 재료를 빙 둘러 겹겹이 해놓고
물 900ml에 농축육수를 희석해야지하고 붓고
재료를 보는 순간 ... ... 농축육수와 색상이 같은
소스를 부은겁니다 ... . OMG !!!!!! !!!
※※ 다들 조심하세요 주의 ※※
그래서 다시 물 900ml에 농축육수를 희석하고
700ml을 재료를 담아둔 팬에 부어 끓여서
먹었는데 제가 알던 맛있는 맛이였어요 ....♡

신랑이랑 둘이 먹었는데 육수나 야채는
충분한 양인데 고기가 아쉬운 양이였어서
다음에 시킬땐 샤브용 고기만 좀 추가로 사서
먹으면 완전 딱일듯한 양이였어요 !

밀푀유나베 다 먹은 후에 남은 육수 넣고
칼국수 보글보글 끓여서 따뜻하게 먹고
마무리로 계란 깨서 계란죽까지 먹었어요 :)

입맛 까다로운 신랑도 맛있다고하고
조만간 또 시켜먹을 재구매 의사 충분합니다 #_#

도움이 되셨으면 '도움이돼요'를 꾹 눌러주세요-♡
신선도 예상보다 신선해요
맛 만족도 예상보다 맛있어요
간편함 조리가 간편해요
37명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.20
앙트레 쿠킹박스 찹스테이크 2인분,김*원 ,5,"김*원 
2020.11.22
앙트레 쿠킹박스 찹스테이크 2인분, 550g, 1개
신선한 재료들로 간편하게 조리하세요!
간단하게 요리해 저녁 반찬으로 먹으려고 구매했습니다.
스테이크도 좋지만 찹스테이크는 소스와 야채가 풍부해 반찬으로 먹기도 좋아서요.

일단 조리과정이 너무 간단해요.
올리브유까지 조리에 필요한 양념뿐아니라 야채도 손질되어 잘라져 들어있으니 따로 손댈 것이 없어요.
게다가 조리과정도 순서에 맞게 볶아주기만 하면되니 찹스테이크 한접시가 뚝딱 만들어져요.

고기는 신선하고 한입에 먹기는 큰편이라 반씩 잘라준 후 볶았습니다.
혹시 힘줄이 많거나 비계가 많을까 걱정했는데 두개정도 힘줄이 있어 제거해 주었고 살코기 위주였어요.
잡내나 냄새도 없었습니다.

야채도 무른 곳 없이 신선하고 크기도 큼직해서 씹히는 맛도 있구요.
버섯까지 넣으면 양도 적지않지만 저는 야채를 좋아해서 집에있는 호박과 파프리카를 더 넣어주었더니
훨씬 풍성해 졌습니다.

허브솔트 덕에 고기뿐 아니라 야채도 간이 더해지니 좋네요.
다만 소스가 좀 달달한 편입니다.
개인적으로는 조금 덜 달았으면하는 바램이 있었지만 가족들은 맛있게 먹었으니 만족해요.
혹시 고기가 질길까 걱정했는데 부드럽고 연한 정도는 아니였지만 질기지 않아서 먹기도 좋았습니다.
양은 찹스테이크만 먹는다면 혼자 먹기에는 배부르고 포만감이 느껴질 것 같고 둘이 먹기에는 적은편이예요.
반찬으로 먹거나 안주로 먹기에는 적당하고요.

다만 단 맛을 싫어하지면 소스의 양을 조절하시거나 소스를 적게 넣고 스테이크 소스나 굴소스등 입맛에 맛게 다른 소스를 추가해서 조리해도 될 것 같아요.
신선도 예상보다 신선해요
맛 만족도 예상보다 맛있어요
간편함 조리가 간편해요
풍미 보통의 풍미예요
22명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.11.22
앙트레 쿠킹박스 찹스테이크 2인분,앵그리마담 ,3,"앵그리마담 
2020.12.29
앙트레 쿠킹박스 찹스테이크 2인분, 550g, 1개
5분요리? ㅋ
무엇보다 간편하게 요리할 수 있어 좋습니다.
모든 재료 포장 벗겨서 순서댜로 볶아내기만 하면 됩니다.

고기는 핏물이 흥건해서 놀랬지만
막상 먹을땐 냄새가 나질 않았구요.
큼직하니 숭덩숭덩 썰어져 있으니 취향껏 더 썰어 주어도 좋습니다.

좀더 작게 썰은 소고기에
동봉된 허브솔트 조금과 오일을 버무려서 팬에 두고
채소가 조금 적은듯하여
마늘을 편 썰고 알배추와 양파.당근을 썰어 준비한 후,

고기가 두툼한 관계로
밖으로 보이는 핏기가 보이지 않을 때까지 편마늘과 함께 볶다가
채소를 함께 볶고

동봉된 소스 반에 굴소스. 후추. 소금 추가해서 볶았습니다.

동봉된 소스가 제 입엔 많이 달아서 반만 넣었으니,
소스 간을 확인 후 취향껏 조절하면 찹스테이크 끝입니다. ㅎ

다만 다 먹고 난 후,
고기누린내가 반나절동안 집안을 맴돌아 멀미났어요.
먹을땐 괜찮았는데 말이죠. ㅠㅠ

한번씩 간편하게 해먹을만 합니다. ^^
신선도 예상만큼 신선해요
맛 만족도 괜찮아요
간편함 조리가 간편해요
풍미 보통의 풍미예요
7명에게 도움 됨 도움이 돼요 도움 안 돼요
신고하기",2020.12.29
